Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,adhesion_kpa,round,family
0.4283573536201009,0.303102476402757,0.0880590308975804,0.1804811390795615,0.0,0.0,60.01415428167021,round_0,HEA
0.1939385653003168,0.3521716301117991,0.4538898045878841,0.0,0.0,0.0,6.510969568294409,round_0,CBEA
0.5108891068589234,0.2267178114156204,0.1775873940988444,0.0848056876266116,0.0,0.0,60.58032554847841,round_0,HEA
0.508476553543306,0.2324116217154507,0.1728384064765314,0.0862734182647118,0.0,0.0,66.58174097664543,round_0,HEA
0.5535924602587167,0.2131260753761563,0.171545713058625,0.0617357513065018,0.0,0.0,70.20523708421797,round_0,HEA
0.5116229155075326,0.2263794860021154,0.1908595876863925,0.0711380108039592,0.0,0.0,67.94055201698514,round_0,HEA
0.524952922968346,0.2093300491737285,0.0836911947083872,0.1820258331495383,0.0,0.0,19.532908704883223,round_0,HEA
0.2300126235532236,0.4999971467399693,0.1805403311111953,0.0894498985956116,0.0,0.0,69.01627742392074,round_0,BA
0.5227726109319161,0.2269026520287288,0.0865398593485655,0.1637848776907895,0.0,0.0,47.388535031847134,round_0,HEA
0.5071156852634597,0.3034288739943893,0.0997955492851988,0.089659891456952,0.0,0.0,38.55626326963907,round_0,HEA
0.3128754814998835,0.4487101338189882,0.1512889252142493,0.0,0.087125459466879,0.0,21.45789101203114,round_0,BA
0.5057071166218131,0.2347937104390587,0.0883194749973266,0.1711796979418013,0.0,0.0,39.51875442321303,round_0,HEA
0.4965817485747678,0.3575734349454584,0.0,0.1458448164797738,0.0,0.0,79.03750884642605,round_0,HEA
0.2104677151359364,0.5095246553249995,0.0884337026462579,0.1915739268928061,0.0,0.0,96.41896673743808,round_0,BA
0.4188853124496205,0.4033386071870244,0.1777760803633549,0.0,0.0,0.0,16.022646850672327,round_0,HEA
0.507843741003072,0.3066106278269983,0.0994865379390776,0.0860590932308522,0.0,0.0,44.16135881104034,round_0,HEA
0.5942339690361933,0.0910420639914136,0.2498089074994139,0.0649150594729791,0.0,0.0,66.24203821656052,round_0,HEA
0.5236197264079707,0.2216049477873565,0.0861349908051973,0.1686403349994755,0.0,0.0,24.57183297947629,round_0,HEA
0.2907703431335454,0.0883541111554669,0.0,0.2228370531533274,0.3980384925576603,0.0,107.5725406935598,round_0,PEA
